编号,小区人口数,横坐标,纵坐标,所属区域,需求,节点类别
842,5380,59.6910000000008,50.1836666666667,南关区,2152.0,12
843,2827,63.1839999999997,46.7403333333323,南关区,1130.8,40
844,1521,57.9675000000002,49.1213333333344,南关区,608.4,2
845,1286,61.5525000000012,40.7699999999996,南关区,514.4,50
846,1822,63.2197500000018,39.8746666666672,南关区,728.8000000000001,5
847,1105,49.6935000000001,20.041333333334,南关区,442.0,47
848,1011,50.9935000000006,19.416666666667,南关区,404.40000000000003,1
849,2435,63.6147500000028,35.748333333333,南关区,974.0,31
850,1378,43.6720000000008,18.6106666666674,南关区,551.2,4
851,129,59.207500000003,30.477,南关区,51.6,23
852,329,58.2847500000021,29.8686666666678,南关区,131.6,9
853,1167,63.5545000000022,47.2653333333331,南关区,466.8,69
854,1743,62.8892500000013,42.4316666666655,南关区,697.2,5
855,939,58.8175,40.4600000000007,南关区,375.6,1
856,586,54.1532500000024,25.212000000001,南关区,234.4,10
857,1173,59.8397500000019,21.0576666666663,南关区,469.20000000000005,69
858,949,45.7650000000029,18.7920000000001,南关区,379.6,1
859,1370,57.4467500000004,30.383333333333,南关区,548.0,4
860,1232,60.36675,45.5776666666665,南关区,492.8,69
861,4657,58.6800000000025,46.3123333333328,南关区,1862.8000000000002,39
862,910,47.937000000001,19.6396666666677,南关区,364.0,1
863,2478,40.7400000000031,18.3366666666676,南关区,991.2,29
864,762,60.1957500000019,30.2020000000004,南关区,304.8,14
865,619,62.654000000002,42.5129999999996,南关区,247.60000000000002,10
866,751,57.4092500000027,28.7523333333345,南关区,300.40000000000003,14
867,1516,58.3725000000008,42.0800000000009,南关区,606.4,2
868,617,43.6882500000024,17.4813333333338,南关区,246.8,10
869,2328,59.3852500000018,44.8946666666667,南关区,931.2,70
870,1478,61.3342500000016,37.9086666666666,南关区,591.2,4
871,2283,59.8610000000015,32.9196666666671,南关区,913.2,19
872,918,57.3302499999997,40.6529999999989,南关区,367.20000000000005,1
873,958,59.9795000000007,30.6179999999993,南关区,383.20000000000005,1
874,1848,57.9500000000017,15.8406666666669,南关区,739.2,64
875,1427,62.6850000000019,45.0193333333336,南关区,570.8000000000001,4
876,776,62.467250000001,28.652000000001,南关区,310.40000000000003,14
877,1210,61.7487500000031,44.6463333333327,南关区,484.0,69
878,393,63.6612500000027,38.4920000000003,南关区,157.20000000000002,9
879,3293,62.9275000000007,46.3009999999997,南关区,1317.2,56
880,1854,61.083,35.0193333333332,南关区,741.6,64
881,713,58.1115000000025,41.7569999999993,南关区,285.2,14
882,583,56.1017499999998,24.3559999999998,南关区,233.20000000000002,10
883,951,51.0930000000016,17.0323333333329,南关区,380.40000000000003,1
884,3105,60.9782500000016,48.1193333333323,南关区,1242.0,21
885,773,59.0897500000018,42.1686666666664,南关区,309.20000000000005,14
886,2083,48.7465,20.308,南关区,833.2,22
887,1132,57.9067500000008,46.1556666666662,南关区,452.8,47
888,345,50.969000000002,15.8243333333322,南关区,138.0,9
889,1558,61.878250000003,43.5613333333341,南关区,623.2,2
890,613,60.0907500000005,41.8053333333338,南关区,245.20000000000002,10
891,1061,61.5525000000012,41.664666666667,南关区,424.40000000000003,1
892,980,57.4030000000008,42.2933333333333,南关区,392.0,1
893,829,56.7150000000005,41.783,南关区,331.6,32
894,905,56.0310000000008,26.8903333333341,南关区,362.0,1
895,921,56.9950000000006,30.2910000000007,南关区,368.40000000000003,1
896,1097,58.49525,43.262000000001,南关区,438.8,47
897,989,62.4962500000024,42.0993333333328,南关区,395.6,1
898,1166,56.7207500000002,41.534666666666,南关区,466.40000000000003,69
899,1148,56.8747500000022,40.2963333333328,南关区,459.20000000000005,47
900,2634,58.5500000000003,43.974000000001,南关区,1053.6000000000001,43
901,677,54.4997500000015,15.8439999999989,南关区,270.8,10
902,963,57.5539999999997,40.5230000000003,南关区,385.20000000000005,1
903,1115,57.6575000000013,41.2549999999996,南关区,446.0,47
904,1962,61.0762500000028,34.3743333333322,南关区,784.8000000000001,16
905,734,56.7565000000023,40.7063333333326,南关区,293.6,14
906,661,59.6697500000012,42.7013333333335,南关区,264.40000000000003,10
907,353,49.2925,12.3999999999995,南关区,141.20000000000002,9
908,734,57.5500000000027,42.0903333333342,南关区,293.6,14
909,1019,58.2375000000006,41.2103333333344,南关区,407.6,1
910,1357,46.9260000000027,19.3193333333331,南关区,542.8000000000001,50
911,1537,61.5905000000012,35.4529999999992,南关区,614.8000000000001,2
912,747,58.2482500000019,28.2010000000004,南关区,298.8,14
913,1592,62.3882500000015,29.3623333333339,南关区,636.8000000000001,2
914,1704,62.2832500000001,37.5796666666659,南关区,681.6,5
915,421,58.4300000000013,49.7133333333342,南关区,168.4,9
916,741,64.5537500000017,50.2803333333333,南关区,296.40000000000003,14
917,1627,58.8344999999997,43.8106666666656,南关区,650.8000000000001,2
918,865,46.1012500000031,19.2446666666678,南关区,346.0,32
919,837,60.0290000000001,19.7096666666662,南关区,334.8,32
920,1687,58.9882500000023,42.3159999999996,南关区,674.8000000000001,2
921,885,59.6917500000025,44.0419999999998,南关区,354.0,32
922,887,62.1720000000003,48.172666666666,南关区,354.8,32
923,630,54.5922500000025,24.7416666666661,南关区,252.0,10
924,3152,81.1755000000005,41.3523333333335,经开区,1260.8000000000002,21
925,3461,76.9517500000028,28.3070000000005,经开区,1384.4,8
926,4731,74.5980000000017,43.4686666666669,经开区,1892.4,39
927,3011,67.058000000003,34.4740000000006,经开区,1204.4,17
928,3918,74.3742500000018,42.4086666666668,经开区,1567.2,27
929,6535,66.9150000000016,29.1086666666658,经开区,2614.0,54
930,6705,78.1857500000029,30.4460000000001,经开区,2682.0,41
931,2103,74.5267500000004,32.813666666667,经开区,841.2,22
932,5195,68.3392500000011,31.2096666666667,经开区,2078.0,7
933,1045,74.3517500000017,27.5473333333333,经开区,418.0,1
934,2197,81.0957500000029,42.207,经开区,878.8000000000001,19
935,3915,71.8542500000012,32.1586666666676,经开区,1566.0,27
936,2294,84.0612500000013,45.678,经开区,917.6,70
937,1316,75.2800000000029,28.2843333333342,经开区,526.4,50
938,749,76.2182500000002,28.5709999999995,经开区,299.6,14
939,872,82.0180000000015,41.8146666666672,经开区,348.8,32
940,3121,66.9897500000012,32.6179999999994,经开区,1248.4,21
941,2429,78.7295000000015,44.9699999999993,经开区,971.6,31
942,3503,68.4557500000018,30.013333333334,经开区,1401.2,37
943,1794,65.8729999999999,33.6146666666674,经开区,717.6,5
944,2844,66.5650000000007,36.9856666666664,经开区,1137.6000000000001,40
945,2346,74.68875,32.0143333333339,经开区,938.4000000000001,70
946,701,68.0012500000018,34.6366666666664,经开区,280.40000000000003,14
947,2874,79.5875000000024,46.1813333333344,经开区,1149.6000000000001,40
948,3096,81.4047500000008,40.5013333333339,经开区,1238.4,21
949,1059,72.1772500000029,32.9476666666674,经开区,423.6,1
950,2455,74.5767500000021,39.9053333333323,经开区,982.0,31
951,1100,80.0812500000028,41.5090000000002,经开区,440.0,47
952,1644,66.8035000000025,35.6686666666661,经开区,657.6,2
953,3460,81.6980000000029,47.2276666666668,经开区,1384.0,8
954,1457,82.7632500000028,41.1246666666661,经开区,582.8000000000001,4
955,698,67.8357500000004,37.1516666666665,经开区,279.2,14
956,1004,80.3915000000011,43.3286666666675,经开区,401.6,1
957,2822,65.7952500000008,31.7569999999989,经开区,1128.8,40
958,1504,65.9862500000017,34.7403333333342,经开区,601.6,4
959,4015,74.448750000002,33.2059999999999,经开区,1606.0,27
960,3375,78.492500000003,45.1103333333336,经开区,1350.0,8
961,580,66.5662500000011,33.2493333333327,经开区,232.0,10
962,1228,83.0572500000031,43.4573333333338,经开区,491.20000000000005,69
963,376,77.4855000000017,29.285999999999,经开区,150.4,9
964,1372,74.5767500000021,39.9053333333323,经开区,548.8000000000001,4
965,3017,74.4320000000016,41.0926666666664,经开区,1206.8,17
966,3649,82.8455000000012,42.6689999999989,经开区,1459.6000000000001,26
967,1218,77.0035,42.1433333333331,经开区,487.20000000000005,69
968,650,66.81575,31.6006666666671,经开区,260.0,10
969,1904,67.6802500000022,29.3966666666658,经开区,761.6,64
970,1876,78.492500000003,45.1103333333336,经开区,750.4000000000001,64
971,1437,65.7160000000019,36.2706666666668,经开区,574.8000000000001,4
972,1456,68.6825000000013,28.4343333333344,经开区,582.4,4
973,657,83.6284999999997,44.301666666667,经开区,262.8,10
974,1297,78.0712500000007,32.7013333333331,经开区,518.8000000000001,50
975,607,82.6547499999997,41.6059999999992,经开区,242.8,10
976,830,82.1222500000012,41.1319999999999,经开区,332.0,32
977,879,65.0677500000008,31.4343333333322,经开区,351.6,32
978,852,82.5752500000014,42.1150000000002,经开区,340.8,32
979,935,74.2425000000004,34.5836666666675,经开区,374.0,1
980,1335,71.4827500000013,32.9516666666668,经开区,534.0,50
981,3371,84.5057500000017,42.3743333333325,经开区,1348.4,8
982,1181,65.095000000003,30.3533333333329,经开区,472.40000000000003,69
983,951,75.8767500000026,42.9900000000008,经开区,380.40000000000003,1
984,2117,74.8555000000017,39.2316666666659,经开区,846.8000000000001,22
985,791,76.5799999999999,43.9063333333323,经开区,316.40000000000003,14
986,877,73.0150000000016,27.6199999999989,经开区,350.8,32
987,1138,73.731500000001,35.2310000000008,经开区,455.20000000000005,47
988,978,72.2527500000005,35.4026666666674,经开区,391.20000000000005,1
989,582,74.1505000000018,33.0876666666669,经开区,232.8,10
990,326,73.9180000000026,42.9580000000011,经开区,130.4,9
991,597,75.7810000000028,42.1916666666675,经开区,238.8,10
992,2419,76.6577500000025,41.2033333333331,经开区,967.6,31
993,403,82.732,43.3726666666677,经开区,161.20000000000002,9
994,139,65.8177500000008,30.2509999999998,经开区,55.6,23
995,592,75.4705000000016,35.1319999999997,经开区,236.8,10
996,268,67.7340000000015,28.9763333333326,经开区,107.2,63
997,337,67.3905000000019,36.2196666666677,经开区,134.8,9
998,602,70.7445,32.171333333333,经开区,240.8,10
999,1376,71.5015000000001,34.6856666666658,经开区,550.4,4
1000,962,77.9837500000014,31.5173333333334,经开区,384.8,1
1001,13930,82.0342500000031,48.6170000000001,经开区,5572.0,57
1002,657,76.112000000002,29.9533333333339,经开区,262.8,10
1003,1729,74.0845000000014,33.6260000000005,经开区,691.6,5
1004,766,77.26525,41.1526666666665,经开区,306.40000000000003,14
1005,422,66.7247500000023,31.816999999999,经开区,168.8,9
1006,497,76.4200000000024,35.6716666666657,经开区,198.8,24
1007,1742,65.4955000000008,37.8693333333331,经开区,696.8000000000001,5
1008,784,66.029750000002,37.3073333333333,经开区,313.6,14
1009,338,68.7207500000007,36.7239999999995,经开区,135.20000000000002,9
1010,441,68.8932500000021,36.3536666666657,经开区,176.4,24
1011,3111,82.6255000000025,46.2086666666674,经开区,1244.4,21
1012,982,76.6855,43.4040000000001,经开区,392.8,1
1013,1204,82.0997500000011,43.477333333333,经开区,481.6,69
1014,122,65.9920000000014,35.6263333333331,经开区,48.800000000000004,23
1015,651,70.0712500000016,34.866000000001,经开区,260.40000000000003,10
1016,987,83.985000000002,41.5356666666658,经开区,394.8,1
1017,459,66.8262500000019,37.7330000000005,经开区,183.60000000000002,24
1018,620,72.6777500000004,35.5576666666669,经开区,248.0,10
1019,799,75.2120000000005,38.224666666667,经开区,319.6,14
1020,164,65.6430000000015,32.9363333333343,经开区,65.60000000000001,23
1021,2220,75.8607500000004,41.1150000000002,经开区,888.0,19
1022,507,75.626500000002,42.7960000000004,经开区,202.8,24
1023,518,76.9665000000011,42.7999999999997,经开区,207.20000000000002,24
1024,1268,73.5330000000012,39.3383333333333,经开区,507.20000000000005,50
1025,822,80.2217499999998,47.475000000001,经开区,328.8,32
1026,651,70.1322500000003,35.475333333333,经开区,260.40000000000003,10
1027,162,67.8487500000031,36.7076666666672,经开区,64.8,23
1028,843,82.3297500000031,42.8036666666666,经开区,337.20000000000005,32
1029,422,74.2097500000014,38.9583333333334,经开区,168.8,9
1030,374,73.536500000003,35.6003333333324,经开区,149.6,9
1031,1086,76.6115000000021,38.2226666666673,经开区,434.40000000000003,47
1032,623,74.6545000000012,33.6753333333325,经开区,249.20000000000002,10
1033,543,79.8290000000002,43.5083333333329,经开区,217.20000000000002,24
1034,205,76.2895000000015,42.0289999999994,经开区,82.0,63
1035,336,72.9354999999998,34.8466666666667,经开区,134.4,9
1036,471,67.4712500000005,35.7686666666671,经开区,188.4,24
1037,3122,80.095250000003,50.6106666666663,经开区,1248.8000000000002,21
1038,12106,42.7670000000013,27.9023333333323,长春新区(高新),4842.400000000001,46
1039,14147,39.6102500000026,9.52299999999914,长春新区(高新),5658.8,61
1040,10750,39.7005000000021,12.0099999999989,长春新区(高新),4300.0,67
1041,8195,40.4282500000015,10.681333333333,长春新区(高新),3278.0,44
1042,7299,39.7260000000017,8.11333333333408,长春新区(高新),2919.6000000000004,51
1043,12183,37.022750000002,24.9523333333338,长春新区(高新),4873.2,46
1044,7243,36.7982500000004,21.0259999999991,长春新区(高新),2897.2000000000003,51
1045,10095,30.1167500000012,11.530333333333,长春新区(高新),4038.0,35
1046,12148,28.8342500000027,20.2639999999998,长春新区(高新),4859.2,46
1047,4872,35.9952500000027,27.2910000000005,长春新区(高新),1948.8000000000002,20
1048,4024,46.7630000000021,26.2069999999994,长春新区(高新),1609.6000000000001,27
1049,8042,34.6232500000028,28.4870000000007,长春新区(高新),3216.8,0
1050,5225,31.3082500000021,8.08666666666606,长春新区(高新),2090.0,7
1051,7076,34.9895000000018,22.3423333333344,长春新区(高新),2830.4,53
1052,5450,32.6205000000002,9.62000000000056,长春新区(高新),2180.0,55
1053,6212,30.37475,21.2813333333344,长春新区(高新),2484.8,28
1054,3206,31.2717500000019,9.09399999999986,长春新区(高新),1282.4,21
1055,3750,39.8077500000014,18.6603333333342,长春新区(高新),1500.0,18
1056,6346,32.8992499999998,2.93166666666641,长春新区(高新),2538.4,33
1057,2740,40.9945,31.6923333333345,长春新区(高新),1096.0,30
1058,3509,41.4727500000005,31.0533333333325,长春新区(高新),1403.6000000000001,37
1059,5324,30.2577500000005,19.4980000000011,长春新区(高新),2129.6,12
1060,3193,34.1810000000002,14.3113333333342,长春新区(高新),1277.2,21
1061,5502,31.343500000002,11.7286666666677,长春新区(高新),2200.8,55
1062,3742,34.6852500000026,25.8216666666655,长春新区(高新),1496.8000000000002,18
1063,5351,41.3257500000022,20.9643333333342,长春新区(高新),2140.4,12
1064,4374,35.2755000000009,27.9773333333324,长春新区(高新),1749.6000000000001,62
1065,8591,37.3615000000029,5.54100000000091,长春新区(高新),3436.4,49
1066,2439,39.7640000000017,26.7679999999994,长春新区(高新),975.6,31
1067,4046,41.5435000000031,6.72666666666781,长春新区(高新),1618.4,60
1068,3085,40.6957500000011,31.7113333333339,长春新区(高新),1234.0,17
1069,7371,33.9102500000017,9.3436666666662,长春新区(高新),2948.4,11
1070,2456,36.0257500000003,26.1526666666659,长春新区(高新),982.4000000000001,31
1071,7161,32.958500000003,14.9763333333344,长春新区(高新),2864.4,53
1072,3520,41.4222500000001,17.2963333333342,长春新区(高新),1408.0,37
1073,1294,37.6952500000023,26.118333333334,长春新区(高新),517.6,50
1074,1284,45.1442499999999,26.1560000000003,长春新区(高新),513.6,50
1075,1980,34.8080000000017,24.9250000000008,长春新区(高新),792.0,16
1076,1823,41.8935000000005,26.103333333334,长春新区(高新),729.2,5
1077,1152,42.5585000000019,29.494666666667,长春新区(高新),460.8,47
1078,3081,41.6607500000019,23.0463333333333,长春新区(高新),1232.4,17
1079,9152,36.3307500000012,9.35399999999949,长春新区(高新),3660.8,48
1080,4414,33.9297500000022,15.8913333333336,长春新区(高新),1765.6000000000001,62
1081,2532,38.5122500000001,18.643666666667,长春新区(高新),1012.8000000000001,29
1082,1670,48.2910000000025,26.9503333333342,长春新区(高新),668.0,2
1083,1860,34.5502500000023,13.7903333333327,长春新区(高新),744.0,64
1084,3911,40.1315000000011,17.7689999999989,长春新区(高新),1564.4,27
1085,1173,35.9052500000026,26.106000000001,长春新区(高新),469.20000000000005,69
1086,981,45.0177500000031,27.7706666666665,长春新区(高新),392.40000000000003,1
1087,1044,41.6407500000027,15.9216666666661,长春新区(高新),417.6,1
1088,1055,43.5682499999999,29.4039999999995,长春新区(高新),422.0,1
1089,2015,40.1542500000005,25.818000000001,长春新区(高新),806.0,16
1090,2761,40.6212500000009,29.1043333333339,长春新区(高新),1104.4,30
1091,1201,41.1880000000018,14.4649999999989,长春新区(高新),480.40000000000003,69
1092,3251,30.2475000000015,19.9806666666665,长春新区(高新),1300.4,56
1093,2057,40.5455000000003,20.9723333333329,长春新区(高新),822.8000000000001,22
1094,1655,39.4877500000028,22.2683333333341,长春新区(高新),662.0,2
1095,2288,40.1315000000011,17.7689999999989,长春新区(高新),915.2,19
1096,2878,41.4747500000026,8.03466666666708,长春新区(高新),1151.2,40
1097,551,45.3997500000014,28.898333333333,长春新区(高新),220.4,10
1098,1142,45.157500000002,26.1553333333329,长春新区(高新),456.8,47
1099,1567,34.5757500000019,14.5313333333329,长春新区(高新),626.8000000000001,2
1100,612,44.5799999999998,27.0526666666674,长春新区(高新),244.8,10
1101,1170,41.0102500000029,15.758333333333,长春新区(高新),468.0,69
1102,1700,36.2632500000011,21.6909999999994,长春新区(高新),680.0,5
1103,2156,47.1942500000004,26.8473333333337,长春新区(高新),862.4000000000001,22
1104,3243,48.479750000002,26.2849999999991,长春新区(高新),1297.2,56
1105,1578,32.3580000000021,15.6353333333333,长春新区(高新),631.2,2
1106,586,45.4845000000006,27.1223333333334,长春新区(高新),234.4,10
1107,2589,45.0100000000013,29.7640000000001,长春新区(高新),1035.6000000000001,43
1108,2284,41.3080000000008,9.36500000000014,长春新区(高新),913.6,19
1109,999,41.1937500000015,27.3083333333328,长春新区(高新),399.6,1
1110,1170,40.9972500000002,30.7563333333339,长春新区(高新),468.0,69
1111,3466,30.7195,12.5416666666662,长春新区(高新),1386.4,8
1112,2353,30.2577500000005,19.4980000000011,长春新区(高新),941.2,31
1113,3724,38.8837500000001,24.2430000000008,长春新区(高新),1489.6000000000001,26
1114,2752,38.9180000000025,29.6873333333328,长春新区(高新),1100.8,30
1115,447,44.9725000000001,27.1833333333333,长春新区(高新),178.8,24
1116,3040,32.4170000000024,5.19933333333237,长春新区(高新),1216.0,17
1117,2596,38.9490000000023,26.9789999999996,长春新区(高新),1038.4,43
1118,2915,48.3212500000008,25.0259999999993,长春新区(高新),1166.0,40
1119,7112,35.9695000000002,8.70166666666705,长春新区(高新),2844.8,53
1120,5240,37.3915000000018,22.5716666666666,长春新区(高新),2096.0,7
1121,321,44.5677500000024,28.5063333333326,长春新区(高新),128.4,9
1122,5676,38.0165000000012,23.3733333333343,长春新区(高新),2270.4,34
1123,3306,87.0010000000008,21.3373333333327,净月区,1322.4,56
1124,4980,65.8410000000025,18.4120000000002,净月区,1992.0,25
1125,3453,73.3305000000009,18.1876666666672,净月区,1381.2,8
1126,2722,63.9402500000017,23.6503333333336,净月区,1088.8,30
1127,1997,66.8855000000015,18.6663333333333,净月区,798.8000000000001,16
1128,1467,65.5565000000031,21.1353333333335,净月区,586.8000000000001,4
1129,3242,65.54225,24.1990000000006,净月区,1296.8000000000002,56
1130,1581,67.227250000002,19.9306666666672,净月区,632.4000000000001,2
1131,2242,71.720250000002,16.3259999999994,净月区,896.8000000000001,19
1132,1824,76.0959999999997,26.749,净月区,729.6,64
1133,3412,72.5235000000026,27.312666666667,净月区,1364.8000000000002,8
1134,2592,65.5150000000013,25.3249999999999,净月区,1036.8,43
1135,3760,72.0505000000031,18.2169999999999,净月区,1504.0,18
1136,1128,67.1815000000002,21.3190000000007,净月区,451.20000000000005,47
1137,1232,69.995500000001,25.5979999999999,净月区,492.8,69
1138,693,86.9515000000014,22.6903333333344,净月区,277.2,10
1139,2681,83.8427500000023,17.4949999999991,净月区,1072.4,43
1140,1012,67.2560000000004,22.2813333333344,净月区,404.8,1
1141,1720,67.0092500000017,25.7966666666671,净月区,688.0,5
1142,1744,67.2075000000021,24.9033333333344,净月区,697.6,5
1143,2064,85.8587499999999,5.37566666666578,净月区,825.6,22
1144,1796,67.1662499999997,24.1056666666661,净月区,718.4000000000001,5
1145,973,83.4687500000015,13.8526666666673,净月区,389.20000000000005,1
1146,1110,70.8410000000015,25.5673333333325,净月区,444.0,47
1147,1225,68.305500000001,19.8686666666674,净月区,490.0,69
1148,853,65.4747499999999,20.7809999999995,净月区,341.20000000000005,32
1149,2190,71.724500000002,16.1266666666672,净月区,876.0,19
1150,1666,64.26175,21.2313333333327,净月区,666.4000000000001,2
1151,1500,87.9132499999997,27.4786666666671,净月区,600.0,4
1152,1970,85.1325000000003,19.3953333333331,净月区,788.0,16
1153,1279,65.7420000000002,25.6903333333322,净月区,511.6,50
1154,3503,73.6880000000006,17.3729999999992,净月区,1401.2,37
1155,8246,66.7120000000026,11.1053333333331,净月区,3298.4,44
1156,1115,69.1952499999999,25.8960000000007,净月区,446.0,47
1157,1228,71.8355000000024,17.2173333333324,净月区,491.20000000000005,69
1158,1932,64.3122500000004,25.173,净月区,772.8000000000001,16
1159,2061,63.4157500000008,21.1756666666669,净月区,824.4000000000001,22
1160,513,86.0947500000009,8.88499999999937,净月区,205.20000000000002,24
1161,1022,66.5227500000007,23.0726666666664,净月区,408.8,1
1162,539,87.3625000000011,18.6346666666661,净月区,215.60000000000002,24
1163,842,71.0750000000004,27.3380000000003,净月区,336.8,32
1164,1014,85.2522499999999,25.2310000000004,净月区,405.6,1
1165,1425,62.8965000000008,21.108333333333,净月区,570.0,4
1166,1222,88.5452500000028,29.0579999999991,净月区,488.8,69
1167,1111,85.0995000000019,9.13666666666776,净月区,444.40000000000003,47
1168,667,67.227250000002,19.9306666666672,净月区,266.8,10
1169,1888,83.2245,3.41366666666687,净月区,755.2,64
1170,1585,65.6827500000006,26.6866666666677,净月区,634.0,2
1171,1111,86.7552500000031,5.8186666666676,净月区,444.40000000000003,47
1172,1637,80.9007500000014,23.2533333333341,净月区,654.8000000000001,2
1173,399,88.0352500000008,19.3336666666658,净月区,159.60000000000002,9
1174,608,84.1530000000006,13.7499999999993,净月区,243.20000000000002,10
1175,1428,86.6837500000024,26.4390000000011,净月区,571.2,4
1176,1013,68.7010000000008,26.5060000000001,净月区,405.20000000000005,1
1177,1042,79.6777500000019,4.22533333333301,净月区,416.8,1
1178,2488,81.44025,23.3960000000006,净月区,995.2,29
1179,681,84.0695000000018,11.9149999999995,净月区,272.40000000000003,10
1180,958,81.7392500000018,22.3583333333342,净月区,383.20000000000005,1
1181,555,66.0784999999997,22.3646666666658,净月区,222.0,10
1182,1428,71.5415000000022,11.0473333333327,净月区,571.2,4
1183,2332,74.4070000000008,16.070333333334,净月区,932.8000000000001,70
1184,1362,84.5505000000024,18.8576666666667,净月区,544.8000000000001,50
1185,192,62.9590000000029,21.5486666666678,净月区,76.80000000000001,63
1186,4681,68.9555000000013,20.5056666666674,净月区,1872.4,39
1187,606,83.3370000000002,13.1109999999997,净月区,242.4,10
1188,660,83.3222500000019,11.7676666666663,净月区,264.0,10
1189,1084,70.6960000000017,16.7356666666668,净月区,433.6,47
1190,866,64.7127500000018,26.3416666666672,净月区,346.40000000000003,32
1191,1099,80.2895000000028,9.55266666666669,净月区,439.6,47
1192,774,89.1630000000028,19.0330000000003,净月区,309.6,14
1193,973,81.3177500000002,23.5859999999993,净月区,389.20000000000005,1
1194,5740,72.672500000003,16.5869999999989,净月区,2296.0,68
1195,599,79.4962500000018,9.46066666666686,净月区,239.60000000000002,10
1196,1241,68.5002500000032,24.8893333333342,净月区,496.40000000000003,69
1197,847,68.0167500000017,22.0020000000005,净月区,338.8,32
1198,451,67.3530000000007,19.241000000001,净月区,180.4,24
1199,1049,71.2952500000021,25.9556666666659,净月区,419.6,1
1200,3146,71.12725,22.2679999999992,净月区,1258.4,21
1201,1506,70.6695000000011,23.5073333333323,净月区,602.4,4
1202,964,83.8427500000023,17.4949999999991,净月区,385.6,1
1203,2212,69.3467500000011,27.749,净月区,884.8000000000001,19
1204,1602,74.5630000000013,17.065,净月区,640.8000000000001,2
1205,306,84.5337500000021,14.4186666666665,净月区,122.4,9
1206,1266,83.684250000001,4.75066666666635,净月区,506.40000000000003,50
1207,1334,70.0660000000006,24.6390000000005,净月区,533.6,50
1208,765,80.8795000000018,14.7813333333341,净月区,306.0,14
1209,3176,64.1795000000016,18.365333333333,净月区,1270.4,21
1210,781,84.8155000000013,18.3579999999992,净月区,312.40000000000003,14
1211,1512,85.7562500000029,4.05199999999913,净月区,604.8000000000001,4
1212,1258,80.9527500000016,5.97399999999955,净月区,503.20000000000005,50
1213,612,83.679250000003,18.3026666666658,净月区,244.8,10
1214,461,80.9445000000011,26.4819999999991,净月区,184.4,24
1215,230,86.4787500000013,24.4153333333325,净月区,92.0,63
1216,379,81.5584999999999,8.25633333333305,净月区,151.6,9
1217,454,85.166000000001,26.3840000000002,净月区,181.60000000000002,24
1218,541,72.3650000000013,11.6599999999991,净月区,216.4,24
1219,211,86.9425000000028,18.5333333333328,净月区,84.4,63
1220,964,64.85275,21.1213333333333,净月区,385.6,1
1221,2480,71.5210000000006,24.2859999999988,净月区,992.0,29
1222,1003,86.6942500000008,16.8463333333335,净月区,401.20000000000005,1
1223,816,74.9635000000026,18.0503333333325,净月区,326.40000000000003,14
1224,617,92.8582500000026,20.4923333333322,净月区,246.8,10
1225,1574,86.7552500000031,5.8186666666676,净月区,629.6,2
1226,1279,75.1262500000003,5.19800000000004,净月区,511.6,50
1227,315,83.2222500000022,15.0120000000011,净月区,126.0,9
1228,572,62.9590000000029,21.5486666666678,净月区,228.8,10
1229,959,78.4477500000023,13.6873333333322,净月区,383.6,1
1230,980,90.4867500000002,19.3763333333337,净月区,392.0,1
1231,152,84.5710000000004,15.0503333333324,净月区,60.800000000000004,23
1232,1640,69.9552500000031,21.3193333333332,净月区,656.0,2
1233,319,64.8125000000022,20.2150000000003,净月区,127.60000000000001,9
1234,1147,77.9802500000031,4.2546666666657,净月区,458.8,47
1235,396,68.1620000000009,26.8299999999992,净月区,158.4,9
1236,611,84.1855000000003,13.0709999999989,净月区,244.4,10
1237,1039,77.1245,10.321,净月区,415.6,1
1238,876,87.4125000000028,19.6126666666672,净月区,350.40000000000003,32
1239,1576,74.8120000000014,27.1316666666669,净月区,630.4000000000001,2
1240,1969,84.6905000000007,3.1393333333322,净月区,787.6,16
1241,5112,67.7277500000031,10.969333333333,净月区,2044.8000000000002,7
1242,1034,64.85275,21.1213333333333,净月区,413.6,1
1243,969,79.1297499999999,24.4493333333343,净月区,387.6,1
1244,981,78.2327500000015,23.1383333333331,净月区,392.40000000000003,1
1245,727,79.1782500000018,12.2110000000006,净月区,290.8,14
1246,424,82.1725000000022,4.67499999999887,净月区,169.60000000000002,9
1247,264,89.910500000002,18.9283333333326,净月区,105.60000000000001,63
1248,777,74.5130000000032,26.0569999999992,净月区,310.8,14
1249,142,86.7997500000008,15.7760000000001,净月区,56.800000000000004,23
1250,884,68.3812500000016,7.19899999999996,净月区,353.6,32
1251,174,64.2294999999997,22.2833333333341,净月区,69.60000000000001,23
1252,792,80.9002500000027,8.19966666666735,净月区,316.8,14
1253,1018,79.0160000000029,23.2163333333328,净月区,407.20000000000005,1
1254,3546,67.1697500000015,9.82766666666635,净月区,1418.4,37
1255,663,78.4255000000016,6.31966666666746,净月区,265.2,10
1256,82,85.0355,13.6729999999995,净月区,32.800000000000004,23
1257,1685,73.6725000000007,15.3463333333335,净月区,674.0,2
1258,483,79.6025,24.1599999999996,净月区,193.20000000000002,24
1259,244,84.1150000000006,17.3693333333323,净月区,97.60000000000001,63
1260,1681,77.4265000000014,22.617333333334,净月区,672.4000000000001,2
1261,128,85.9502499999998,17.4196666666665,净月区,51.2,23
1262,254,81.4422500000021,8.55966666666556,净月区,101.60000000000001,63
