小区编号,小区栋数,小区户数（户）,小区人口数（人）,小区横坐标,小区纵坐标,街道编号,所属区域,最近路口节点,路口路线距离
622,17,743,1549,48.3902500000006,47.4600000000009,D0003,绿园区,1190,72.51929373895982
623,6,475,1146,37.2832500000015,51.0936666666666,D0052,绿园区,551,369.6422803043488
624,12,811,1699,43.1157500000019,53.8483333333322,D0037,绿园区,1270,280.92286304781004
625,13,362,1124,40.3255000000016,44.0459999999992,D0054,绿园区,3544,76.28035574094494
626,11,592,1337,45.1590000000017,50.3976666666664,D0036,绿园区,9208,331.370814867274
627,17,1174,2461,41.0217500000023,53.9666666666676,D0037,绿园区,7973,152.2544396725007
628,6,242,855,42.5085000000003,45.9616666666657,D0010,绿园区,722,167.8863463182459
629,34,1536,3105,45.3235000000021,44.1920000000001,D0013,绿园区,729,231.8625613586812
630,28,2803,8095,30.2390000000017,45.6686666666665,D0056,绿园区,9409,153.67037334629887
631,6,256,625,44.8102500000012,49.605666666667,D0029,绿园区,1194,251.15414105129614
632,5,610,1279,42.559500000003,53.4553333333345,D0037,绿园区,3864,126.03127586458088
633,7,795,1659,46.7115000000007,48.4239999999995,D0024,绿园区,4126,24.306972534473914
634,5,274,583,48.8867500000012,49.2163333333338,D0032,绿园区,19,168.63996668846013
635,10,846,1740,41.2990000000022,49.7906666666665,D0009,绿园区,8115,93.96045469822457
636,7,219,549,39.4647500000005,47.0013333333341,D0006,绿园区,7951,37.25440494716153
637,20,1087,2488,45.0857500000019,54.3290000000004,D0022,绿园区,3688,98.39215408653138
638,2,224,464,43.8607500000003,44.922666666667,D0031,绿园区,9199,101.28923591388747
639,23,1346,2721,46.6377500000021,41.3866666666678,D0013,绿园区,1360,126.043282216863
640,9,471,958,49.9785000000017,57.6409999999991,D0023,绿园区,7186,200.31715825073428
641,3,173,612,42.0470000000002,46.0503333333335,D0010,绿园区,765,293.59915772167744
642,2,224,676,47.5432500000004,50.1720000000011,D0035,绿园区,4119,41.77524940807544
643,5,388,973,38.0122500000013,48.0753333333344,D0006,绿园区,183,280.2769866675683
644,12,703,1446,42.4482500000032,48.5236666666656,D0009,绿园区,762,186.65860632121655
645,4,307,639,48.7272500000024,45.4943333333328,D0003,绿园区,2902,36.83638008576975
646,5,393,837,51.3387500000029,51.0866666666677,D0003,绿园区,469,298.83772339579207
647,13,519,1082,50.7447499999998,47.0639999999989,D0004,绿园区,3705,41.83682205866275
648,5,421,871,46.087,56.8086666666664,D0021,绿园区,3680,64.86019179689774
649,9,470,1012,46.6877500000003,55.128000000001,D0016,绿园区,7181,36.707944377479485
650,3,233,824,41.7760000000023,45.1696666666663,D0010,绿园区,721,214.66063999851923
651,3,273,966,41.7265000000029,46.2016666666661,D0010,绿园区,765,180.34597878570796
652,7,467,964,51.8557500000014,57.5646666666666,D0020,绿园区,6157,250.7579594460901
653,4,187,661,41.4705000000026,46.1613333333328,D0010,绿园区,765,116.49757892426051
654,14,1809,3640,26.4462500000029,45.2846666666673,D0050,绿园区,8131,582.8695769039387
655,5,186,658,41.432750000002,45.3573333333329,D0010,绿园区,721,93.93856129320409
656,56,3101,6971,46.8660000000014,56.8123333333332,D0017,绿园区,9230,21.783635693269513
657,11,1019,2457,33.1627500000025,50.745999999999,D0052,绿园区,4877,112.42264939033434
658,12,646,1619,37.7585000000025,49.2266666666671,D0006,绿园区,550,327.5509107818656
659,2,170,528,41.8149999999997,45.8049999999991,D0054,绿园区,721,192.87862048356584
660,14,2190,5006,31.958000000003,45.4356666666674,D0057,绿园区,9447,114.30462162396432
661,10,1243,3115,36.4882500000014,50.6706666666664,D0006,绿园区,528,271.03206605227535
662,3,182,381,45.0809999999997,46.0800000000011,D0024,绿园区,3461,40.31167462574251
663,4,815,1677,43.0577500000027,48.8913333333324,D0009,绿园区,3478,111.54992743647051
664,5,380,973,46.4232500000001,53.3653333333343,D0034,绿园区,7571,42.33759105081602
665,27,996,2120,31.6997500000014,52.7123333333345,D0053,绿园区,4867,184.38324501366913
666,5,829,1714,46.2742499999997,58.0420000000004,D0021,绿园区,9226,136.30062303685582
667,18,894,2281,44.4967500000004,57.4073333333326,D0038,绿园区,7511,139.60893253818804
668,6,420,868,51.3387500000029,51.0866666666677,D0020,绿园区,469,298.83772339579207
669,8,586,1468,39.8480000000028,47.087,D0006,绿园区,7950,54.05011245159437
670,10,1427,2980,46.7590000000016,45.5273333333324,D0024,绿园区,3465,56.13614238364444
671,17,696,2103,49.6300000000005,49.4083333333322,D0035,绿园区,6942,63.66455340310037
672,11,1074,2221,45.327750000002,55.8339999999997,D0021,绿园区,7192,153.12305990213562
673,4,784,2721,39.7390000000009,53.3513333333341,D0042,绿园区,8178,61.50564016744569
674,6,247,499,46.0670000000007,44.5279999999997,D0024,绿园区,731,77.37405571552404
675,8,650,1362,43.9625000000028,54.0923333333344,D0037,绿园区,3689,219.777242488995
676,8,417,848,50.416000000002,56.1519999999997,D0023,绿园区,2875,99.34263068774123
677,4,259,541,47.0945,47.1613333333328,D0024,绿园区,4136,255.11305090699489
678,5,301,627,46.8525,55.5649999999991,D0018,绿园区,7189,100.99893515782115
679,13,733,1536,45.1647500000014,55.1786666666677,D0037,绿园区,7193,67.3261463617974
680,3,80,168,47.1200000000032,48.8863333333332,D0024,绿园区,7214,56.063773273965
681,3,1451,4506,37.3645000000025,45.0336666666663,D0054,绿园区,547,181.85320458501445
682,4,308,645,42.6432500000011,52.6776666666677,D0037,绿园区,1270,126.45665880595413
683,12,599,1275,29.5872500000023,51.5530000000008,D0053,绿园区,4621,221.75730330297174
684,4,149,311,47.3827500000006,44.0736666666671,D0004,绿园区,916,26.69492476147513
685,8,445,1006,45.1590000000017,50.3976666666664,D0036,绿园区,9208,331.370814867274
686,13,486,1469,50.5800000000001,47.5276666666673,D0035,绿园区,3695,94.49010934767558
687,10,486,1000,38.2352500000032,50.4543333333345,D0009,绿园区,1354,178.19451699718385
688,6,491,1109,45.0855000000026,50.5626666666667,D0036,绿园区,9208,355.8050405286574
689,6,476,992,48.1847500000008,56.3773333333325,D0018,绿园区,3782,254.8309055178895
690,3,374,774,45.2940000000019,44.577999999999,D0031,绿园区,729,123.34040440982561
691,9,783,2078,29.4220000000003,40.8426666666676,D0046,绿园区,6464,124.80295665942452
692,7,862,1947,43.7775000000009,53.8209999999992,D0036,绿园区,3689,289.1050348090481
693,6,323,665,39.9900000000031,52.4820000000001,D0009,绿园区,7966,141.2936258436317
694,12,470,1121,35.1882500000009,51.4066666666674,D0043,绿园区,788,164.49112199789937
695,47,2779,6875,30.2197500000005,39.7160000000009,D0055,绿园区,4257,346.7713722905976
696,2,450,1016,44.5740000000008,52.7309999999991,D0036,绿园区,7972,162.2357382081604
697,2,144,298,43.5765000000004,45.001999999999,D0031,绿园区,9199,158.60298054055767
698,24,1394,3567,50.5800000000001,47.5276666666673,D0034,绿园区,3695,94.49010934767558
699,2,488,1018,46.2650000000018,46.296333333333,D0024,绿园区,3463,199.88749947058966
700,2,108,336,42.1647500000013,46.2116666666669,D0054,绿园区,722,303.78371463949406
701,4,120,373,38.5022500000005,47.3916666666672,D0054,绿园区,184,158.48966835765535
702,14,414,863,47.7092500000005,54.7403333333326,D0018,绿园区,7182,366.63383560195535
703,4,148,335,42.8350000000002,46.3966666666664,D0026,绿园区,3476,233.2473229515329
704,4,143,444,39.8622500000023,46.9313333333332,D0054,绿园区,7950,78.15040341397743
705,3,312,651,47.8837500000005,44.9726666666663,D0004,绿园区,2948,59.15691459210209
706,3,288,737,49.0552500000021,47.8923333333322,D0034,绿园区,3876,58.09385234258369
707,2,164,400,48.2277500000023,46.5563333333326,D0029,绿园区,2942,29.888291694817852
708,20,1053,2379,48.7980000000015,49.736333333333,D0036,绿园区,6724,130.29519946847213
709,5,303,685,43.9247500000022,52.1803333333324,D0036,绿园区,7968,91.13221730618935
710,2,180,376,49.0415000000013,50.2806666666658,D0018,绿园区,1875,51.29336494218093
711,9,574,1297,44.4002500000025,54.3959999999994,D0036,绿园区,3689,133.51763520889193
712,5,401,836,47.0350000000011,53.4546666666671,D0018,绿园区,8248,191.14990624149215
713,7,478,1158,46.557,57.3513333333343,D0001,绿园区,9195,9.066905094780214
714,2,150,338,48.5442500000026,50.4989999999997,D0036,绿园区,1878,91.84267781555258
715,5,224,461,43.18125,51.415666666666,D0009,绿园区,7969,109.66894107465812
716,15,662,1579,34.1860000000018,59.4263333333345,D0043,绿园区,1682,383.9158808699849
717,14,723,1487,34.0762500000018,51.6256666666664,D0009,绿园区,4876,247.7718000561569
718,12,999,2284,29.7580000000011,45.550000000001,D0057,绿园区,9445,195.7889156318543
719,7,390,802,42.0680000000004,48.8576666666655,D0009,绿园区,762,112.1991715075478
720,5,210,653,38.3920000000018,48.460000000001,D0054,绿园区,203,194.49944854507922
721,4,951,2321,47.7097500000028,51.8743333333328,D0029,绿园区,7205,353.5360053506682
722,22,2635,6792,58.8772500000019,20.3073333333326,B0032,南关区,2991,93.83786986362425
723,4,944,2033,53.2295000000005,15.7199999999994,B0037,南关区,9823,146.18361811189595
724,11,1294,4657,47.0027500000008,15.9599999999998,B0034,南关区,6009,79.04288474322092
725,10,1556,4010,58.0432500000008,20.3703333333323,B0032,南关区,6088,76.97729872540292
726,51,1900,3996,61.0925000000009,28.2373333333344,B0030,南关区,2676,291.87175095234437
727,23,1708,3593,61.0685000000011,28.9203333333343,B0030,南关区,2676,236.3372033151984
728,17,3749,11619,64.2452500000026,51.3016666666672,B0059,南关区,1473,259.6157905145883
729,7,820,2952,48.1840000000027,17.1309999999991,B0034,南关区,6019,82.78092061467363
730,9,1026,3693,47.9837500000002,17.6426666666671,B0034,南关区,6020,88.90025443784809
731,38,1264,2589,58.7170000000015,29.4503333333343,B0031,南关区,1315,89.70985139011688
732,111,4331,8874,58.2457500000011,26.5126666666665,B0031,南关区,9847,42.8693509162229
733,12,1211,3572,44.5240000000027,15.1806666666658,B0068,南关区,6864,181.85566340035217
734,8,704,1823,62.7132500000016,47.9173333333331,B0026,南关区,4866,126.20524881449371
735,12,1310,2821,53.8125000000029,13.7653333333342,B0037,南关区,7477,35.16187035956561
736,33,4154,8543,61.3830000000029,46.5456666666668,B0028,南关区,6990,37.3116456049143
737,9,863,1858,54.4997500000015,15.8439999999989,B0037,南关区,7476,319.8464338296825
738,36,1654,3389,59.0017500000002,31.3810000000008,B0032,南关区,6662,421.01939308194545
739,4,855,1824,52.0875000000025,22.0133333333337,B0060,南关区,6098,160.19790960008288
740,9,615,1593,62.6875000000027,47.5686666666656,B0026,南关区,2543,125.18434367161207
741,11,1299,2748,53.8474999999998,25.8299999999991,B0029,南关区,3449,152.06020870776962
742,9,452,951,63.2355000000011,28.249,B0030,南关区,1948,392.6051789321537
743,46,3218,6704,63.0699999999997,45.2663333333329,B0006,南关区,2534,92.76077899106262
744,13,982,3535,46.0680000000018,15.0529999999994,B0034,南关区,6856,166.88035282804185
745,4,885,1905,52.3705000000021,15.4459999999996,B0037,南关区,9324,47.66828789783211
746,12,1578,3761,60.3662500000013,44.3456666666672,B0014,南关区,6900,44.98776090320159
747,12,1098,3952,48.462500000003,16.7276666666657,B0034,南关区,6846,112.11784127652238
748,45,2787,6034,58.8165000000025,45.4516666666673,B0010,南关区,1044,32.87014980869167
749,42,3602,10083,61.1840000000008,42.8703333333331,B0003,南关区,2510,83.75975909974497
750,11,1520,4166,57.5512500000031,29.740999999999,B0002,南关区,1313,110.17834263424638
751,30,2798,6610,60.9997500000006,44.8863333333331,B0017,南关区,6991,82.84221189163429
752,9,919,3308,45.3072500000005,15.0486666666675,B0034,南关区,6856,158.67367289869867
753,7,1108,2364,52.6357500000003,22.8023333333335,B0060,南关区,801,251.0478100899833
754,9,956,2058,52.3965000000004,14.1366666666656,B0037,南关区,6054,154.37970556292504
755,8,583,1256,53.0647500000008,14.1626666666663,B0037,南关区,7439,127.35383237435629
756,7,495,1013,58.9187500000001,41.1643333333345,B0018,南关区,4033,70.10782689470604
757,10,781,1681,53.7900000000029,15.0133333333334,B0037,南关区,9821,89.60088320986685
758,46,4612,15132,59.6087500000024,46.6359999999995,B0001,南关区,6899,109.04957427592845
759,23,2049,4317,59.514250000003,44.1943333333323,B0005,南关区,4113,67.6203690542061
760,9,1043,2155,60.2132500000003,42.5573333333323,B0019,南关区,2540,106.5241609408964
761,4,692,2490,50.9790000000017,17.4430000000001,B0034,南关区,6816,142.6292088146985
762,13,1168,2471,55.1690000000029,26.9743333333328,B0029,南关区,334,42.92244168259889
763,41,3139,8203,63.0207499999997,35.2886666666663,B0001,南关区,5597,335.4473937118758
764,13,2647,5601,55.0350000000002,26.2300000000006,B0029,南关区,341,121.57752005597145
765,9,875,2632,63.0432499999998,48.3750000000001,B0025,南关区,2493,13.161249248113553
766,7,1683,3540,64.1250000000007,50.8736666666678,B0027,南关区,8126,331.08963331265676
767,5,366,1029,48.1840000000027,17.1309999999991,B0038,南关区,6019,82.78092061467363
768,19,1036,2179,61.2610000000018,29.9570000000008,B0030,南关区,6975,140.6012091621726
769,13,1078,2417,48.7465,20.308,B0065,南关区,1266,311.2934108087401
770,6,623,1606,60.5764999999998,21.2770000000001,B0032,南关区,9490,186.64269598490785
771,38,1965,4018,56.7667500000013,39.1943333333344,B0018,南关区,966,89.2639616412758
772,5,678,1460,52.3442500000009,15.6813333333332,B0037,南关区,9324,122.11053120500567
773,9,1274,3418,60.3897500000024,42.1546666666662,B0023,南关区,8087,81.1992596788941
774,10,846,2863,63.7240000000006,47.0970000000008,B0052,南关区,2569,68.37481100912028
775,10,1013,3646,50.0955000000012,13.1950000000008,B0034,南关区,7469,141.93810612338518
776,10,532,1119,62.5030000000031,28.1289999999999,B0030,南关区,1941,370.62847359092706
777,21,1690,3514,64.2890000000023,52.5700000000005,B0042,南关区,1396,120.66641835684337
778,13,1168,3011,58.5350000000027,28.3173333333338,B0032,南关区,6671,118.84758942116962
779,10,1235,3643,40.7400000000031,18.3366666666676,B0068,南关区,3228,135.19077336044916
780,3,501,1035,59.0965000000026,40.4239999999992,B0019,南关区,970,105.06913567379613
781,14,1108,3441,59.7797500000006,45.1010000000001,B0013,南关区,1037,89.94320305557713
782,20,533,1128,55.3837500000007,26.0836666666672,B0029,南关区,342,216.4862467682499
783,8,776,1603,59.4000000000001,42.1246666666661,B0019,南关区,6473,58.143651683217925
784,18,1252,3925,57.4845000000011,47.9503333333327,B0008,南关区,1213,106.49700884295916
785,8,398,1026,59.5062500000019,28.5226666666674,B0032,南关区,2676,279.7803938809277
786,8,426,1374,56.8017500000018,35.4160000000003,B0049,南关区,3124,617.5835305805522
787,16,1175,2367,53.8474999999998,25.8299999999991,B0036,南关区,3449,152.06020870776962
788,11,884,3182,50.0845000000005,15.0913333333331,B0034,南关区,5631,115.00788091190019
789,15,1116,4159,57.5527500000028,42.071,B0007,南关区,3562,20.995008083923885
790,47,2819,6040,57.6090000000029,46.8759999999999,B0044,南关区,3769,45.628125206200735
791,4,297,625,63.7995000000018,51.4353333333328,B0027,南关区,8125,214.4651093348061
792,11,371,1335,47.7525000000014,18.6796666666661,B0034,南关区,8441,117.34488067417934
793,4,389,795,58.4480000000021,36.5066666666678,B0049,南关区,6634,235.68712405298606
794,25,2282,6226,58.5272500000009,48.5416666666675,B0011,南关区,1219,103.04995400454565
795,4,419,881,59.3895000000018,41.3433333333326,B0024,南关区,972,75.17840049141425
796,14,882,1855,62.8057500000026,30.8660000000008,B0030,南关区,7165,447.4746920221504
797,4,622,1327,50.7995000000001,16.388999999999,B0060,南关区,6818,99.03827849986016
798,1,596,2491,56.7320000000002,47.0033333333338,B0004,南关区,3772,52.05282247010345
799,32,2468,6833,58.1840000000007,43.4003333333332,B0022,南关区,1031,148.77414207846147
800,6,404,814,53.1560000000013,26.0239999999996,B0036,南关区,1254,94.21320641558445
801,3,307,791,58.5747500000018,21.7066666666668,B0032,南关区,812,90.74774355287386
802,10,582,1223,60.7790000000001,43.4170000000004,B0024,南关区,6695,12.364638610907324
803,16,2772,5628,64.1222500000005,53.146333333333,B0001,南关区,1396,308.76167169125546
804,37,1149,3002,62.6847500000025,32.7890000000011,B0001,南关区,2245,66.41743626468484
805,15,958,2015,60.7372500000025,30.607000000001,B0030,南关区,2695,152.9481379180364
806,6,646,2003,61.478000000001,46.2493333333332,B0016,南关区,6880,61.73023537214655
807,13,1169,2457,58.7327500000008,41.5663333333332,B0024,南关区,6789,18.592924245674553
808,5,399,804,54.0820000000011,26.1019999999993,B0036,南关区,3449,150.74348182279135
809,7,513,1151,49.2925,12.3999999999995,B0065,南关区,5664,166.5443043515362
810,7,458,1180,59.0057500000007,28.7546666666666,B0032,南关区,1316,268.0115513926699
811,9,494,1354,57.7230000000029,28.9286666666655,B0002,南关区,6666,137.29224467454668
812,12,803,2998,57.7840000000016,45.3756666666673,B0039,南关区,4038,13.400348121405505
813,6,593,1943,58.880000000002,40.5683333333329,B0015,南关区,970,43.407573737342595
814,13,1060,2770,61.904000000002,34.5559999999997,B0001,南关区,3594,170.66677341703226
815,17,1305,2853,60.8307500000009,48.7409999999997,B0012,南关区,6945,60.542928108367846
816,19,1833,4501,59.6750000000021,43.1666666666667,B0009,南关区,4089,118.58544327420714
817,12,902,2141,63.5747500000008,48.4516666666674,B0054,南关区,2518,33.83446836864731
818,8,422,1346,60.7635000000002,40.7696666666671,B0020,南关区,6636,134.66125868964133
819,5,515,1126,60.8560000000011,45.9336666666677,B0012,南关区,6980,72.34729283455214
820,5,598,1908,59.69275,41.5230000000004,B0020,南关区,4035,93.26718463497704
821,8,908,2036,48.3612500000028,13.2036666666669,B0065,南关区,6840,115.00441372058381
822,9,753,1689,46.8730000000015,14.1283333333343,B0065,南关区,8443,166.51983283433714
823,5,595,1631,56.8502500000001,30.6583333333326,B0002,南关区,3131,252.9591235910193
824,17,1067,2788,62.8030000000024,36.7490000000004,B0001,南关区,6693,189.54386371931523
825,4,233,667,55.7480000000012,25.5583333333339,B0033,南关区,1531,298.6557486094269
826,9,610,1229,54.6482500000032,27.3830000000004,B0036,南关区,6504,102.00355479611565
827,8,768,1979,60.6600000000022,21.5926666666656,B0032,南关区,1981,112.90069154430911
828,1,333,1300,61.4417500000002,46.1413333333335,B0043,南关区,7002,80.80317815528389
829,7,1853,4733,59.8417500000004,48.3673333333338,B0021,南关区,6947,16.118918298505413
830,10,875,2286,63.3807500000003,39.1613333333325,B0001,南关区,4886,48.123543012175645
831,7,541,1414,63.2967500000028,38.6663333333341,B0001,南关区,4886,207.97793621424626
832,9,708,1825,59.6535000000031,21.9629999999995,B0032,南关区,813,49.432936783261226
833,1,99,387,63.3597500000001,53.3993333333337,B0043,南关区,1430,321.3281374407854
834,2,280,597,50.962000000002,17.2086666666663,B0060,南关区,6816,76.01263431821242
835,5,434,1128,57.4060000000003,43.2683333333325,B0040,南关区,1025,77.84680627980072
836,16,1314,3119,63.3475000000026,41.1806666666668,B0054,南关区,2026,355.9697090932721
837,11,440,1206,56.926500000003,31.7819999999998,B0002,南关区,3130,224.60992975288374
838,1,142,366,59.7452500000024,30.1756666666672,B0002,南关区,2695,203.1959144466462
839,10,632,2038,56.3542500000018,33.7500000000001,B0049,南关区,6797,260.76849741579383
840,2,233,609,60.8405000000012,42.0183333333336,B0001,南关区,8087,120.51339637484105
841,17,1477,3860,63.9025000000011,48.8346666666667,B0056,南关区,1378,121.63996328678424
842,10,2059,5380,59.6910000000008,50.1836666666667,B0049,南关区,6913,55.3771390289777
843,16,1082,2827,63.1839999999997,46.7403333333323,B0056,南关区,2483,73.42895026957817
844,4,428,1521,57.9675000000002,49.1213333333344,B0041,南关区,1515,130.76135594950267
845,9,618,1286,61.5525000000012,40.7699999999996,B0057,南关区,6791,337.06718653980005
846,9,871,1822,63.2197500000018,39.8746666666672,B0056,南关区,2316,84.56048796223271
847,20,493,1105,49.6935000000001,20.041333333334,B0065,南关区,1266,173.94904486092162
848,16,474,1011,50.9935000000006,19.416666666667,B0060,南关区,6849,71.28546680605686
849,21,1170,2435,63.6147500000028,35.748333333333,B0057,南关区,2320,218.19651298549655
850,6,467,1378,43.6720000000008,18.6106666666674,B0068,南关区,6850,202.21738973471997
851,1,47,129,59.207500000003,30.477,B0002,南关区,6568,165.35498647425146
852,1,120,329,58.2847500000021,29.8686666666678,B0002,南关区,1314,128.4839099729777
853,7,558,1167,63.5545000000022,47.2653333333331,B0056,南关区,2569,144.11014098953112
854,7,833,1743,62.8892500000013,42.4316666666655,B0057,南关区,2315,36.99597364290382
855,8,291,939,58.8175,40.4600000000007,B0049,南关区,970,82.79139321846702
856,4,291,586,54.1532500000024,25.212000000001,B0036,南关区,3485,149.1073095460648
857,9,547,1173,59.8397500000019,21.0576666666663,B0064,南关区,9484,74.28566430891264
858,7,423,949,45.7650000000029,18.7920000000001,B0065,南关区,6852,223.55924944529767
859,7,500,1370,57.4467500000004,30.383333333333,B0002,南关区,6656,92.65144558036083
860,6,382,1232,60.36675,45.5776666666665,B0049,南关区,3103,93.30800818358517
861,18,1444,4657,58.6800000000025,46.3123333333328,B0049,南关区,1517,79.62715146063334
862,16,406,910,47.937000000001,19.6396666666677,B0065,南关区,9827,117.34988080315614
863,17,840,2478,40.7400000000031,18.3366666666676,B0068,南关区,3228,135.19077336044916
864,7,278,762,60.1957500000019,30.2020000000004,B0002,南关区,2695,63.903117391971485
865,3,296,619,62.654000000002,42.5129999999996,B0057,南关区,2315,96.93189427580458
866,4,274,751,57.4092500000027,28.7523333333345,B0048,南关区,6666,193.60303630242566
867,7,470,1516,58.3725000000008,42.0800000000009,B0049,南关区,6502,35.567555053212786
868,7,209,617,43.6882500000024,17.4813333333338,B0068,南关区,4816,125.33041619321685
869,10,722,2328,59.3852500000018,44.8946666666667,B0045,南关区,1036,75.86169272497385
870,8,710,1478,61.3342500000016,37.9086666666666,B0057,南关区,8298,174.86481942874354
871,13,708,2283,59.8610000000015,32.9196666666671,B0051,南关区,2244,180.43782115495875
872,5,407,918,57.3302499999997,40.6529999999989,B0045,南关区,4072,86.41087404883359
873,5,414,958,59.9795000000007,30.6179999999993,B0051,南关区,2695,159.43965775714213
874,6,866,1848,57.9500000000017,15.8406666666669,B0060,南关区,9486,373.80577634393285
875,4,682,1427,62.6850000000019,45.0193333333336,B0057,南关区,2530,102.75678192270698
876,7,373,776,62.467250000001,28.652000000001,B0057,南关区,8284,255.2297215015658
877,4,578,1210,61.7487500000031,44.6463333333327,B0057,南关区,2586,194.61041042776915
878,3,188,393,63.6612500000027,38.4920000000003,B0058,南关区,4885,216.5594943145843
879,11,1582,3293,62.9275000000007,46.3009999999997,B0058,南关区,2482,51.25342552883772
880,21,891,1854,61.083,35.0193333333332,B0051,南关区,3594,159.9512993440992
881,5,316,713,58.1115000000025,41.7569999999993,B0045,南关区,6501,65.56319314337418
882,4,289,583,56.1017499999998,24.3559999999998,B0061,南关区,1858,391.5832143304664
883,1,471,951,51.0930000000016,17.0323333333329,B0061,南关区,6816,6.260616085912572
884,11,1377,3105,60.9782500000016,48.1193333333323,B0046,南关区,4513,52.90903818625456
885,11,352,773,59.0897500000018,42.1686666666664,B0051,南关区,6472,63.052056207799055
886,9,737,2083,48.7465,20.308,B0067,南关区,1266,311.2934108087401
887,8,515,1132,57.9067500000008,46.1556666666662,B0051,南关区,1074,100.68795140983579
888,6,171,345,50.969000000002,15.8243333333322,B0061,南关区,6819,45.42251502389112
889,1,517,1558,61.878250000003,43.5613333333341,B0058,南关区,7250,69.92959939172337
890,8,279,613,60.0907500000005,41.8053333333338,B0051,南关区,974,32.999013804285894
891,3,352,1061,61.5525000000012,41.664666666667,B0058,南关区,8282,132.22268440755568
892,10,446,980,57.4030000000008,42.2933333333333,B0051,南关区,4067,78.86662766984611
893,9,358,829,56.7150000000005,41.783,B0051,南关区,3597,72.05631476722735
894,4,343,905,56.0310000000008,26.8903333333341,B0048,南关区,7059,121.15220707894899
895,9,349,921,56.9950000000006,30.2910000000007,B0048,南关区,3131,239.69288658389434
896,9,474,1097,58.49525,43.262000000001,B0051,南关区,4116,203.4013037701866
897,4,328,989,62.4962500000024,42.0993333333328,B0058,南关区,2315,200.77837170777718
898,9,504,1166,56.7207500000002,41.534666666666,B0047,南关区,3598,76.7937897951981
899,1,496,1148,56.8747500000022,40.2963333333328,B0047,南关区,3600,99.38959777477648
900,21,1138,2634,58.5500000000003,43.974000000001,B0047,南关区,1032,52.66872468513384
901,9,335,677,54.4997500000015,15.8439999999989,B0062,南关区,7476,319.8464338296825
902,10,416,963,57.5539999999997,40.5230000000003,B0047,南关区,4072,31.444914063436634
903,6,482,1115,57.6575000000013,41.2549999999996,B0047,南关区,4029,44.23477083816156
904,10,848,1962,61.0762500000028,34.3743333333322,B0048,南关区,3588,150.7086323619019
905,5,321,734,56.7565000000023,40.7063333333326,B0066,南关区,3600,64.63040594295911
906,2,289,661,59.6697500000012,42.7013333333335,B0066,南关区,3669,5.14804817362238
907,6,155,353,49.2925,12.3999999999995,B0062,南关区,5664,166.5443043515362
908,6,321,734,57.5500000000027,42.0903333333342,B0066,南关区,3562,27.16664425385965
909,7,446,1019,58.2375000000006,41.2103333333344,B0066,南关区,4031,21.394890023509245
910,15,480,1357,46.9260000000027,19.3193333333331,B0067,南关区,8457,114.8776512601181
911,8,510,1537,61.5905000000012,35.4529999999992,B0058,南关区,3585,29.03262214236658
912,3,283,747,58.2482500000019,28.2010000000004,B0066,南关区,6671,20.270048840885092
913,7,742,1592,62.3882500000015,29.3623333333339,B0064,南关区,8284,57.70581545882192
914,7,565,1704,62.2832500000001,37.5796666666659,B0058,南关区,8283,63.30037739072878
915,4,207,421,58.4300000000013,49.7133333333342,B0055,南关区,3093,72.60765623506614
916,2,246,741,64.5537500000017,50.2803333333333,B0053,南关区,1384,479.33570284099545
917,1,512,1627,58.8344999999997,43.8106666666656,B0066,南关区,1033,127.87286986698396
918,14,306,865,46.1012500000031,19.2446666666678,B0067,南关区,8457,368.6865714501022
919,6,362,837,60.0290000000001,19.7096666666662,B0035,南关区,9493,86.1749517211428
920,8,738,1687,58.9882500000023,42.3159999999996,B0050,南关区,6472,11.6254363266908
921,2,438,885,59.6917500000025,44.0419999999998,B0063,南关区,4113,24.31509087909081
922,3,294,887,62.1720000000003,48.172666666666,B0063,南关区,2525,32.105056992460284
923,6,220,630,54.5922500000025,24.7416666666661,B0033,南关区,3488,68.69608358813204
924,10,998,3152,81.1755000000005,41.3523333333335,G0007,经开区,4909,127.42601304303719
925,4,1460,3461,76.9517500000028,28.3070000000005,G0025,经开区,3420,25.0215254537186
926,18,1932,4731,74.5980000000017,43.4686666666669,G0015,经开区,2486,55.790685960890215
927,10,1333,3011,67.058000000003,34.4740000000006,G0029,经开区,2224,149.53553037551114
928,31,1765,3918,74.3742500000018,42.4086666666668,G0018,经开区,9775,300.91280637721877
929,26,2190,6535,66.9150000000016,29.1086666666658,G0032,经开区,2266,131.3307063026217
930,21,2617,6705,78.1857500000029,30.4460000000001,G0019,经开区,8538,115.85495376084891
931,10,932,2103,74.5267500000004,32.813666666667,G0014,经开区,2312,113.49712102085525
932,27,1696,5195,68.3392500000011,31.2096666666667,G0031,经开区,2205,219.75798004127762
933,4,463,1045,74.3517500000017,27.5473333333333,G0014,经开区,2202,126.05302116923853
934,3,821,2197,81.0957500000029,42.207,G0012,经开区,7356,52.83513982214976
935,12,1283,3915,71.8542500000012,32.1586666666676,G0038,经开区,2262,129.02291073678438
936,9,859,2294,84.0612500000013,45.678,G0010,经开区,9601,22.01673270747104
937,5,583,1316,75.2800000000029,28.2843333333342,G0014,经开区,2170,230.66438980030156
938,3,335,749,76.2182500000002,28.5709999999995,G0037,经开区,1747,50.62204154061406
939,3,422,872,82.0180000000015,41.8146666666672,G0011,经开区,4908,263.81922926177845
