节点编号,路口横坐标,路口纵坐标,路口节点连接社区数,路口节点所属行政区
5621,34.3368250000005,18.1490666666662,0.0,长春新区(高新)
5622,29.2160750000008,25.4586000000003,0.0,汽开区
5623,49.706650000001,12.8841666666659,0.0,南关区
5624,49.7519000000004,11.9763000000006,0.0,南关区
5625,49.7518750000019,11.9153666666657,0.0,南关区
5626,49.7101999999998,11.0327666666663,0.0,南关区
5627,49.6147250000014,9.53390000000098,0.0,南关区
5628,49.6048000000009,9.20036666666609,0.0,南关区
5629,49.7840500000031,14.6835333333328,0.0,南关区
5630,49.7766249999998,14.7293666666665,0.0,南关区
5631,49.7685500000031,15.2626333333335,1.0,南关区
5632,49.7685750000017,15.303933333333,0.0,南关区
5633,49.7690000000013,15.8796333333342,0.0,南关区
5634,49.769450000003,16.4633333333342,0.0,南关区
5635,49.7696000000012,16.4965,0.0,南关区
5636,49.7700250000008,17.0172999999991,0.0,南关区
5637,49.7706500000028,17.7755666666665,0.0,南关区
5638,49.7519000000004,18.5580999999999,0.0,南关区
5639,49.7376750000029,19.1524999999994,0.0,南关区
5640,33.3517749999999,17.1253333333326,0.0,长春新区(高新)
5641,33.1771500000002,17.4622333333332,0.0,长春新区(高新)
5642,33.7969250000008,16.8160999999998,0.0,长春新区(高新)
5643,33.7919250000027,16.7191666666658,0.0,长春新区(高新)
5644,33.7923250000003,15.5727333333336,0.0,长春新区(高新)
5645,36.8268000000001,2.85886666666594,0.0,长春新区(高新)
5646,36.8121250000009,2.91783333333247,0.0,长春新区(高新)
5647,35.8515750000024,4.1340666666656,0.0,长春新区(高新)
5648,34.877575000003,5.30993333333404,0.0,长春新区(高新)
5649,33.9995250000023,6.6285999999991,0.0,长春新区(高新)
5650,33.9808500000025,6.68559999999966,0.0,长春新区(高新)
5651,33.8227500000023,9.25503333333448,0.0,长春新区(高新)
5652,33.8226500000012,9.30096666666695,1.0,长春新区(高新)
5653,33.8340250000009,11.9027666666677,0.0,长春新区(高新)
5654,33.8339000000012,11.9513333333335,0.0,长春新区(高新)
5655,33.8389250000013,12.7831666666675,0.0,长春新区(高新)
5656,33.8389750000019,13.7864999999996,0.0,长春新区(高新)
5657,33.8399000000003,14.6836666666677,2.0,长春新区(高新)
5658,33.8408000000001,15.5567999999988,0.0,长春新区(高新)
5659,33.8404250000011,16.8166000000009,0.0,长春新区(高新)
5660,33.7955500000007,17.0784666666677,0.0,长春新区(高新)
5661,48.9925250000027,9.30746666666712,0.0,南关区
5662,48.9929750000009,11.0351333333322,0.0,南关区
5663,48.9959500000019,11.9113666666664,0.0,南关区
5664,48.9959500000019,11.9722999999989,2.0,南关区
5665,48.9868500000021,12.8747666666674,0.0,南关区
5666,48.9920000000019,13.7666666666666,0.0,南关区
5667,48.9678500000004,14.6584666666669,0.0,南关区
5668,48.9659750000016,14.7140666666677,0.0,南关区
5669,48.9666750000026,15.285866666666,0.0,南关区
5670,48.9661750000003,15.8821666666663,0.0,南关区
5671,48.9657000000001,16.478433333333,0.0,南关区
5672,48.965250000002,17.0117666666674,0.0,南关区
5673,48.9647750000017,17.5890333333323,0.0,南关区
5674,33.8733750000024,17.2091333333337,0.0,长春新区(高新)
5675,39.0513000000006,3.55976666666654,0.0,长春新区(高新)
5676,39.0511000000018,3.60153333333339,0.0,长春新区(高新)
5677,39.0487999999998,5.2361,0.0,长春新区(高新)
5678,39.0468500000019,6.63346666666579,0.0,长春新区(高新)
5679,39.0468750000004,6.67809999999965,0.0,长春新区(高新)
5680,39.0471750000003,9.28210000000007,0.0,长春新区(高新)
5681,39.0451000000027,10.5999333333339,0.0,长春新区(高新)
5682,39.043600000003,11.5950666666672,0.0,长春新区(高新)
5683,39.0431250000027,11.9112666666676,0.0,长春新区(高新)
5684,39.0430250000016,11.9528000000007,0.0,长春新区(高新)
5685,39.0382750000029,13.7844000000011,0.0,长春新区(高新)
5686,39.0419500000014,15.5569333333337,0.0,长春新区(高新)
5687,39.0373250000025,17.3389999999998,0.0,长春新区(高新)
5688,33.2248499999999,16.7301333333327,0.0,长春新区(高新)
5689,33.7503249999998,16.5248333333328,0.0,长春新区(高新)
5690,32.5239500000016,17.566100000001,0.0,长春新区(高新)
5691,33.1028750000009,16.9232666666659,0.0,长春新区(高新)
5692,34.5839750000003,18.6103666666663,0.0,长春新区(高新)
5693,34.3261750000004,18.2827666666678,0.0,长春新区(高新)
5694,33.5935000000021,17.6485666666674,0.0,长春新区(高新)
5695,38.980200000001,17.3395000000009,0.0,长春新区(高新)
5696,38.9849499999997,15.5569666666674,0.0,长春新区(高新)
5697,38.9873000000023,13.7845666666673,0.0,长春新区(高新)
5698,38.9891750000011,11.9534333333344,0.0,长春新区(高新)
5699,38.9892250000017,11.9102666666677,0.0,长春新区(高新)
5700,38.9900000000019,11.6010333333326,0.0,长春新区(高新)
5701,38.9927000000014,10.5999333333339,0.0,长春新区(高新)
5702,38.9925250000012,9.28156666666761,0.0,长春新区(高新)
5703,38.9955750000013,6.67789999999968,0.0,长春新区(高新)
5704,38.9956500000004,6.63353333333324,0.0,长春新区(高新)
5705,38.9967750000011,5.23563333333262,0.0,长春新区(高新)
5706,38.9981000000006,3.58393333333377,0.0,长春新区(高新)
5707,34.2602000000021,17.3630999999996,0.0,长春新区(高新)
5708,34.0807250000026,17.0464000000005,0.0,长春新区(高新)
5709,33.4202500000025,17.6172333333327,0.0,长春新区(高新)
5710,32.8345500000005,17.4141666666661,0.0,长春新区(高新)
5711,31.5779999999997,12.3530333333335,0.0,长春新区(高新)
5712,33.7901000000009,11.9033666666676,0.0,长春新区(高新)
5713,35.5668250000001,11.9035999999989,0.0,长春新区(高新)
5714,37.2718250000013,11.9065333333334,0.0,长春新区(高新)
5715,39.3670750000013,11.9110666666676,0.0,长春新区(高新)
5716,41.9373500000013,12.0296666666656,0.0,长春新区(高新)
5717,29.9489500000014,16.2240000000011,0.0,长春新区(高新)
5718,30.5447000000001,15.3657666666665,0.0,长春新区(高新)
5719,31.0769999999998,14.782999999999,0.0,长春新区(高新)
5720,31.1781500000023,14.6849333333326,0.0,长春新区(高新)
5721,31.2438999999998,14.6269999999997,0.0,长春新区(高新)
5722,33.7542250000027,13.7859666666671,0.0,长春新区(高新)
5723,33.7889000000011,13.7861666666671,0.0,长春新区(高新)
5724,33.8779500000008,13.7877666666668,1.0,长春新区(高新)
5725,35.5656250000003,13.7939999999996,0.0,长春新区(高新)
5726,37.2648750000018,13.7913333333325,0.0,长春新区(高新)
5727,38.945775000002,13.7846666666661,0.0,长春新区(高新)
5728,39.0763000000014,13.7840666666662,0.0,长春新区(高新)
5729,39.9363000000008,14.6704,0.0,长春新区(高新)
5730,39.9358999999997,14.7282666666655,0.0,长春新区(高新)
5731,31.6306750000024,12.398966666666,0.0,长春新区(高新)
5732,31.5218750000028,12.4733999999999,0.0,长春新区(高新)
5733,31.4834500000032,12.4227333333333,0.0,长春新区(高新)
5734,34.5605249999998,17.5437333333335,0.0,长春新区(高新)
5735,35.5608500000031,15.5528666666669,0.0,长春新区(高新)
5736,35.5762750000004,17.3711666666658,0.0,长春新区(高新)
5737,33.2623250000026,17.6985666666667,0.0,长春新区(高新)
5738,33.3761250000002,17.6837333333329,0.0,长春新区(高新)
5739,30.3161500000009,0.276366666665714,0.0,长春新区(高新)
5740,32.3746749999998,1.19560000000026,0.0,长春新区(高新)
5741,33.8207750000024,1.83083333333419,0.0,长春新区(高新)
5742,34.3770499999998,2.08230000000024,0.0,长春新区(高新)
5743,35.26995,17.4945666666678,0.0,长春新区(高新)
5744,34.2318000000006,17.5969333333323,0.0,长春新区(高新)
5745,33.6626750000022,17.4201333333338,0.0,长春新区(高新)
5746,34.9934750000003,17.3291000000001,0.0,长春新区(高新)
5747,29.5479500000013,14.2165333333324,0.0,长春新区(高新)
5748,29.9387000000024,13.7999333333336,0.0,长春新区(高新)
5749,30.0480500000013,13.6939666666673,0.0,长春新区(高新)
5750,30.1137750000002,13.6343333333334,0.0,长春新区(高新)
5751,30.1557500000023,13.5981666666657,0.0,长春新区(高新)
5752,30.2195500000018,13.5418333333324,0.0,长春新区(高新)
5753,30.2568250000022,13.5831666666656,0.0,长春新区(高新)
5754,30.1930500000012,13.6390999999989,0.0,长春新区(高新)
5755,30.148975000003,13.6755666666678,0.0,长春新区(高新)
5756,30.0814500000008,13.7322666666672,0.0,长春新区(高新)
5757,29.9696000000012,13.8319333333333,0.0,长春新区(高新)
5758,29.534550000001,14.2604000000001,0.0,长春新区(高新)
5759,32.2281000000011,17.6680666666655,0.0,长春新区(高新)
5760,33.8808750000013,16.3976999999989,0.0,长春新区(高新)
5761,34.4287250000015,17.1169000000001,0.0,长春新区(高新)
5762,34.6513250000022,17.2381333333339,0.0,长春新区(高新)
5763,33.1092250000005,17.1381666666666,0.0,长春新区(高新)
5764,32.6650000000015,16.2653000000006,0.0,长春新区(高新)
5765,33.0571500000012,16.5454999999994,0.0,长春新区(高新)
5766,37.2625000000006,17.3553999999996,0.0,长春新区(高新)
5767,37.2644750000006,15.5639666666663,0.0,长春新区(高新)
5768,37.2625749999997,12.7882333333342,0.0,长春新区(高新)
5769,37.2690250000005,11.9924666666667,0.0,长春新区(高新)
5770,37.2710500000011,11.9508333333324,0.0,长春新区(高新)
5771,37.270300000003,11.8688333333334,0.0,长春新区(高新)
5772,37.2650750000005,10.5930999999989,0.0,长春新区(高新)
5773,37.2685500000003,9.30289999999919,0.0,长春新区(高新)
5774,37.2687750000011,9.26263333333329,0.0,长春新区(高新)
5775,37.2735500000019,7.85563333333291,0.0,长春新区(高新)
5776,37.275300000001,6.67609999999996,0.0,长春新区(高新)
5777,37.2774000000007,6.63186666666604,0.0,长春新区(高新)
5778,46.3969249999998,22.1909999999994,0.0,南关区
5779,46.1589750000009,22.7349333333322,0.0,长春新区(高新)
5780,45.9123000000012,25.4390333333324,0.0,长春新区(高新)
5781,45.8984750000013,26.1676999999997,0.0,长春新区(高新)
5782,46.3642000000029,22.1710333333339,0.0,南关区
5783,46.6689250000023,21.2848666666664,0.0,南关区
5784,46.8309750000024,21.3739666666678,0.0,南关区
5785,47.2964750000031,18.9881666666665,0.0,南关区
5786,47.2955250000027,18.697166666667,0.0,南关区
5787,47.2929750000013,17.9221666666673,0.0,南关区
5788,67.7244750000021,27.4218666666665,0.0,经开区
5789,35.5668500000022,11.9499666666674,0.0,长春新区(高新)
5790,35.5668500000022,11.8677333333324,0.0,长春新区(高新)
5791,35.5694500000006,9.30200000000052,1.0,长春新区(高新)
5792,35.5694750000026,9.256933333333,1.0,长春新区(高新)
5793,35.5693500000029,7.848633333334,0.0,长春新区(高新)
5794,35.5700750000025,6.67523333333264,0.0,长春新区(高新)
5795,35.5701000000011,6.63016666666749,0.0,长春新区(高新)
5796,34.906675000002,5.3322333333341,0.0,长春新区(高新)
5797,34.8487249999998,5.28803333333391,0.0,长春新区(高新)
5798,34.8250000000014,5.26976666666694,0.0,长春新区(高新)
5799,33.7034250000023,12.0198333333335,0.0,长春新区(高新)
5800,31.654575000001,12.4350000000012,0.0,长春新区(高新)
5801,30.3271000000009,0.330966666666654,0.0,长春新区(高新)
5802,30.2753500000001,6.62450000000092,0.0,长春新区(高新)
5803,30.275275000001,6.67216666666567,0.0,长春新区(高新)
5804,30.2735500000004,7.84389999999983,0.0,长春新区(高新)
5805,30.3010500000021,9.25900000000013,0.0,长春新区(高新)
5806,30.3000000000004,9.29840000000108,0.0,长春新区(高新)
5807,29.9064000000016,11.9429333333324,0.0,长春新区(高新)
5808,29.2972500000026,12.5434000000008,0.0,长春新区(高新)
5809,29.2487500000007,12.5867,0.0,长春新区(高新)
5810,29.1909500000003,12.6386999999989,0.0,长春新区(高新)
5811,29.1439750000002,12.6840999999989,0.0,长春新区(高新)
5812,28.42725,13.5210333333333,0.0,长春新区(高新)
5813,27.6631000000016,14.7443666666665,0.0,长春新区(高新)
5814,33.1235999999997,9.25906666666758,0.0,长春新区(高新)
5815,33.271525,9.25549999999949,0.0,长春新区(高新)
5816,46.1562000000022,22.6321999999991,0.0,长春新区(高新)
5817,33.2742750000001,9.30619999999986,0.0,长春新区(高新)
5818,33.1233750000024,9.30509999999885,0.0,长春新区(高新)
5819,33.435175000001,6.68616666666585,0.0,长春新区(高新)
5820,33.3154000000029,6.68610000000077,0.0,长春新区(高新)
5821,33.3160750000019,6.62750000000045,0.0,长春新区(高新)
5822,33.4326249999997,6.62803333333291,0.0,长春新区(高新)
5823,33.7906250000017,14.6836666666677,0.0,长春新区(高新)
5824,33.7942000000027,12.781999999999,0.0,长春新区(高新)
5825,33.7888500000005,11.9502333333325,0.0,长春新区(高新)
5826,33.7720250000011,9.30086666666578,0.0,长春新区(高新)
5827,33.7721250000023,9.25493333333331,0.0,长春新区(高新)
5828,33.9346250000006,6.6873333333343,0.0,长春新区(高新)
5829,33.9508500000001,6.62856666666774,0.0,长春新区(高新)
5830,35.8117,4.10063333333236,0.0,长春新区(高新)
5831,36.7610999999997,2.90376666666721,0.0,长春新区(高新)
5832,36.779775000003,2.84409999999961,0.0,长春新区(高新)
5833,33.8608499999999,7.84416666666724,0.0,长春新区(高新)
5834,31.6391000000031,6.67333333333412,0.0,长春新区(高新)
5835,31.6366500000029,7.8454333333345,1.0,长春新区(高新)
5836,31.6345250000012,9.25213333333375,1.0,长春新区(高新)
5837,32.960825,6.69026666666639,1.0,长春新区(高新)
5838,32.9646750000023,7.84909999999902,0.0,长春新区(高新)
5839,32.9697750000015,9.25726666666549,1.0,长春新区(高新)
5840,27.1862000000027,6.62813333333408,0.0,长春新区(高新)
5841,27.2286500000014,6.62806666666664,0.0,长春新区(高新)
5842,29.2162750000031,6.62496666666594,0.0,长春新区(高新)
5843,30.2316750000031,6.6244666666672,0.0,长春新区(高新)
5844,33.8783500000019,12.7821000000002,0.0,长春新区(高新)
5845,33.7574750000016,12.7819666666677,0.0,长春新区(高新)
5846,30.2554500000021,9.30049999999956,0.0,长春新区(高新)
5847,29.2038750000003,9.29889999999982,0.0,长春新区(高新)
5848,28.1250499999999,9.29643333333274,0.0,长春新区(高新)
5849,27.2155750000032,9.29266666666706,0.0,长春新区(高新)
5850,27.1794750000005,9.29253333333217,0.0,长春新区(高新)
5851,27.1328000000004,9.2913999999998,0.0,长春新区(高新)
5852,27.0985500000016,9.29110000000103,0.0,长春新区(高新)
5853,39.0764000000026,9.28143333333272,1.0,长春新区(高新)
5854,40.2581750000017,7.84693333333308,3.0,长春新区(高新)
5855,40.7417750000008,6.65126666666775,1.0,长春新区(高新)
5856,40.3755250000017,5.23726666666609,0.0,长春新区(高新)
5857,41.0783000000023,4.34916666666633,0.0,长春新区(高新)
5858,41.1249250000019,4.30950000000034,0.0,长春新区(高新)
5859,41.0445250000002,3.52486666666607,0.0,长春新区(高新)
5860,29.2145500000025,7.86496666666636,0.0,长春新区(高新)
5861,30.2290999999997,7.84383333333238,0.0,长春新区(高新)
5862,25.1225500000025,13.0691333333341,0.0,长春新区(高新)
5863,25.1469000000029,13.0848666666665,0.0,长春新区(高新)
5864,25.1872000000013,13.1106666666672,0.0,长春新区(高新)
5865,25.2225500000023,13.1332999999998,0.0,长春新区(高新)
5866,26.4613750000002,13.9543333333331,0.0,长春新区(高新)
5867,28.9352000000029,15.5747333333333,0.0,长春新区(高新)
5868,29.3931250000021,15.8733000000003,0.0,长春新区(高新)
5869,30.231575000002,6.67216666666567,0.0,长春新区(高新)
5870,29.2139500000026,6.67510000000012,0.0,长春新区(高新)
5871,28.1361500000017,6.67686666666612,0.0,长春新区(高新)
5872,27.2281750000012,6.67363333333289,0.0,长春新区(高新)
5873,27.1871000000026,6.67350000000037,0.0,长春新区(高新)
5874,27.1456500000014,6.65696666666567,0.0,长春新区(高新)
5875,26.1708750000018,9.20070000000095,0.0,长春新区(高新)
5876,26.9280500000022,10.0497000000009,0.0,长春新区(高新)
5877,26.9593000000015,10.0829000000005,0.0,长春新区(高新)
5878,26.9965000000028,10.1224333333339,0.0,长春新区(高新)
5879,27.1478000000016,10.2789666666657,0.0,长春新区(高新)
5880,27.5756000000023,10.7215333333338,0.0,长春新区(高新)
5881,28.1466500000001,11.3123000000002,0.0,长春新区(高新)
5882,28.2682250000015,11.4370000000008,0.0,长春新区(高新)
5883,29.0014999999997,12.2302666666675,0.0,长春新区(高新)
5884,29.2599750000022,12.5095333333339,0.0,长春新区(高新)
5885,29.9817250000025,13.2730000000005,0.0,长春新区(高新)
5886,30.1251000000029,13.4398333333342,0.0,长春新区(高新)
5887,30.3670500000024,13.6983666666666,0.0,长春新区(高新)
5888,30.5094250000018,13.8496333333341,0.0,长春新区(高新)
5889,27.1018000000005,9.24913333333421,0.0,长春新区(高新)
5890,27.1363000000022,9.24890000000052,0.0,长春新区(高新)
5891,27.181800000001,9.24983333333292,0.0,长春新区(高新)
5892,27.2180000000013,9.24990000000037,0.0,长春新区(高新)
5893,28.1266250000023,9.25233333333372,0.0,长春新区(高新)
5894,29.2068000000008,9.25663333333423,0.0,长春新区(高新)
5895,30.2532500000012,9.25726666666549,0.0,长春新区(高新)
5896,46.1348250000029,22.6234999999993,0.0,长春新区(高新)
5897,33.7078500000025,6.62830000000033,0.0,长春新区(高新)
5898,34.2381250000017,6.62883333333279,0.0,长春新区(高新)
5899,38.9562249999997,6.63356666666696,0.0,长春新区(高新)
5900,39.0797750000012,6.65636666666577,0.0,长春新区(高新)
5901,38.9561750000027,6.67773333333344,0.0,长春新区(高新)
5902,34.2397750000032,6.67459999999901,0.0,长春新区(高新)
5903,33.7017000000017,6.68943333333279,0.0,长春新区(高新)
5904,32.9154000000003,16.7274333333343,0.0,长春新区(高新)
5905,32.2168250000026,15.997800000001,0.0,长春新区(高新)
5906,31.6905750000025,15.4360666666662,0.0,长春新区(高新)
5907,30.484450000003,14.1560666666673,0.0,长春新区(高新)
5908,30.4379500000032,14.1011666666676,0.0,长春新区(高新)
5909,33.7508,16.3633333333332,0.0,长春新区(高新)
5910,33.7521750000001,16.0308000000005,0.0,长春新区(高新)
5911,33.7545250000026,15.7529000000001,1.0,长春新区(高新)
5912,33.7560250000024,15.5746000000008,0.0,长春新区(高新)
5913,33.3196750000013,9.25396666666719,0.0,长春新区(高新)
5914,34.0000000000025,9.25523333333445,0.0,长春新区(高新)
5915,38.9534750000031,9.26126666666723,0.0,长春新区(高新)
5916,38.9523250000003,9.30309999999916,0.0,长春新区(高新)
5917,34.0597500000008,9.30109999999947,0.0,长春新区(高新)
5918,33.4824000000005,9.30036666666704,0.0,长春新区(高新)
5919,30.3974500000024,13.9360333333324,0.0,长春新区(高新)
5920,30.4391750000015,13.8994333333334,0.0,长春新区(高新)
5921,30.5550250000017,14.0183666666663,0.0,长春新区(高新)
5922,29.6441000000023,13.0971666666658,0.0,长春新区(高新)
5923,29.1526250000018,12.6018666666662,0.0,长春新区(高新)
5924,28.6794000000015,12.0926666666676,0.0,长春新区(高新)
5925,28.1507249999997,11.5201999999996,0.0,长春新区(高新)
5926,28.0488500000011,11.4098999999991,0.0,长春新区(高新)
5927,27.0190499999998,10.3294999999998,0.0,长春新区(高新)
5928,30.7780000000015,14.2596000000002,0.0,长春新区(高新)
5929,32.2181750000006,15.7904000000002,1.0,长春新区(高新)
5930,31.5547000000009,12.5073666666656,0.0,长春新区(高新)
5931,30.3348500000027,13.9898666666672,0.0,长春新区(高新)
5932,30.6036750000018,13.9506666666662,0.0,长春新区(高新)
5933,30.1855500000023,13.8412666666667,0.0,长春新区(高新)
5934,29.9617500000018,13.5938666666675,0.0,长春新区(高新)
5935,29.7455500000012,13.3451666666673,0.0,长春新区(高新)
5936,29.1037500000009,12.6414333333334,0.0,长春新区(高新)
5937,28.8336000000022,12.3547999999995,0.0,长春新区(高新)
5938,28.0971500000007,11.5733333333334,0.0,长春新区(高新)
5939,27.9927250000007,11.4625000000004,0.0,长春新区(高新)
5940,27.0559500000012,10.4907666666657,0.0,长春新区(高新)
5941,26.9012250000031,10.3381999999996,0.0,长春新区(高新)
5942,26.868125,10.2988666666661,0.0,长春新区(高新)
5943,26.8422000000008,10.2714666666657,0.0,长春新区(高新)
5944,33.7245500000023,10.4335666666676,0.0,长春新区(高新)
5945,32.197250000003,12.0061000000007,0.0,长春新区(高新)
5946,75.9728250000009,69.7705666666669,0.0,二道区
5947,76.4592750000013,69.7902333333337,0.0,二道区
5948,76.4940500000009,69.7902333333337,0.0,二道区
5949,79.5617250000014,69.7899000000012,0.0,二道区
5950,38.9171000000026,12.0205333333322,0.0,长春新区(高新)
5951,33.9185250000007,12.027466666666,0.0,长春新区(高新)
5952,33.8877000000011,11.8322666666657,0.0,长春新区(高新)
5953,38.9281500000003,11.8477666666668,0.0,长春新区(高新)
5954,34.3633500000031,2.12060000000018,0.0,长春新区(高新)
5955,33.7946750000029,1.88476666666778,0.0,长春新区(高新)
5956,33.3099750000017,1.66866666666721,0.0,长春新区(高新)
5957,33.2488499999997,1.64233333333404,0.0,长春新区(高新)
5958,32.337100000003,1.24023333333412,0.0,长春新区(高新)
5959,30.2771750000019,0.306133333334439,0.0,长春新区(高新)
5960,39.0835250000023,3.57133333333337,0.0,长春新区(高新)
5961,39.0837000000026,3.61236666666779,0.0,长春新区(高新)
5962,39.087275,5.2363333333337,0.0,长春新区(高新)
5963,39.0783500000005,7.85323333333328,0.0,长春新区(高新)
5964,39.0745250000002,10.599599999999,0.0,长春新区(高新)
5965,39.0731000000031,11.6401666666661,0.0,长春新区(高新)
5966,39.1001750000015,11.8409000000005,0.0,长春新区(高新)
5967,33.6879250000024,11.8383333333322,0.0,长春新区(高新)
5968,31.5556500000014,12.3301666666672,1.0,长春新区(高新)
5969,36.8639000000002,2.93183333333265,0.0,长春新区(高新)
5970,35.8790500000019,4.15526666666703,0.0,长春新区(高新)
5971,36.7258250000013,2.89186666666552,0.0,长春新区(高新)
5972,33.8935249999999,15.5568666666663,0.0,长春新区(高新)
5973,34.0633500000003,17.0004333333343,0.0,长春新区(高新)
5974,41.9118750000003,12.0938666666675,0.0,长春新区(高新)
5975,39.3746750000013,11.9542666666656,1.0,长春新区(高新)
5976,31.4653250000028,12.3951666666666,1.0,长春新区(高新)
5977,40.5496000000021,11.8850666666669,1.0,长春新区(高新)
5978,40.5737250000016,12.0040666666673,0.0,长春新区(高新)
5979,40.5535000000015,14.6672000000005,0.0,长春新区(高新)
5980,40.5530499999998,14.7234333333325,1.0,长春新区(高新)
5981,39.1050499999999,12.0180333333337,0.0,长春新区(高新)
5982,39.0750750000031,15.5536666666668,0.0,长春新区(高新)
5983,39.0738250000027,17.338700000001,0.0,长春新区(高新)
5984,38.9413750000003,17.3398666666671,0.0,长春新区(高新)
5985,38.9436000000032,15.5570000000012,0.0,长春新区(高新)
5986,39.3422750000028,11.8703000000006,0.0,长春新区(高新)
5987,41.9387000000029,12.0103,0.0,长春新区(高新)
5988,38.9520500000025,11.6640666666659,0.0,长春新区(高新)
5989,38.9493999999999,10.5996666666665,0.0,长春新区(高新)
5990,38.957700000001,5.23566666666634,0.0,长春新区(高新)
5991,38.9594500000001,3.57183333333448,0.0,长春新区(高新)
5992,47.3404500000001,17.0807000000011,0.0,南关区
5993,47.3429250000024,17.9243333333332,0.0,南关区
5994,47.385675000001,17.922466666666,0.0,南关区
5995,47.3845750000024,18.0648333333338,0.0,南关区
5996,47.385975000001,18.3794333333343,0.0,南关区
5997,47.3861749999998,18.5565000000002,0.0,南关区
5998,47.3461500000028,18.7087999999989,0.0,南关区
5999,47.3907750000002,17.0770333333342,0.0,南关区
6000,47.3881750000018,17.6745333333344,0.0,南关区
6001,47.2452500000031,17.9201000000001,0.0,南关区
6002,47.2433500000022,17.6692999999991,0.0,南关区
6003,47.2463750000003,17.0699333333341,0.0,南关区
6004,47.3473250000005,18.9920333333333,0.0,南关区
6005,46.9669750000001,17.2427333333332,0.0,南关区
6006,47.2427750000009,16.6774666666664,0.0,南关区
6007,47.2415000000019,16.4836000000008,0.0,南关区
6008,47.2383000000001,16.0669333333322,0.0,南关区
6009,47.236875000003,15.8812666666677,1.0,南关区
6010,47.2504499999999,15.5901333333333,0.0,南关区
6011,47.0150250000003,17.4301333333323,0.0,南关区
6012,47.612100000002,17.4840999999996,0.0,南关区
6013,48.9606500000015,18.6929666666676,0.0,南关区
6014,45.8272000000015,17.2734999999994,0.0,南关区
6015,46.4108250000024,17.2246666666662,0.0,南关区
6016,46.4449000000009,17.2253666666672,0.0,南关区
6017,46.3867250000014,17.3944000000006,0.0,南关区
6018,47.3941500000024,16.6731000000008,0.0,南关区
6019,48.1988000000015,17.3892666666665,2.0,南关区
6020,48.2516000000004,17.5689333333343,1.0,南关区
6021,47.6347250000018,17.3000999999999,0.0,南关区
6022,48.4045750000028,17.4267666666665,0.0,南关区
6023,48.7916500000019,17.5547666666679,0.0,南关区
6024,47.2457750000004,18.0419666666675,0.0,南关区
6025,46.6122250000005,21.874733333334,0.0,南关区
6026,46.545100000003,21.9895333333326,0.0,南关区
6027,46.4727500000031,22.1309333333342,0.0,南关区
6028,46.3976250000009,22.2969999999994,0.0,南关区
6029,46.1181250000031,22.7180666666674,0.0,长春新区(高新)
6030,46.3057000000013,22.2012666666676,0.0,南关区
6031,46.355400000003,22.0865666666678,0.0,南关区
6032,46.4084000000007,21.934033333333,0.0,南关区
6033,46.4486750000006,21.8072333333339,0.0,南关区
6034,52.6601749999998,20.9321000000008,0.0,南关区
6035,52.7152000000015,21.0720666666665,0.0,南关区
6036,52.6779000000026,21.0883999999988,0.0,南关区
6037,52.626925000002,20.9580666666677,0.0,南关区
6038,53.1655000000022,11.1123000000006,0.0,南关区
6039,53.1648000000011,11.1813666666668,0.0,南关区
6040,52.8211000000027,11.9819666666672,0.0,南关区
6041,52.7522500000011,13.7661333333341,0.0,南关区
6042,52.3369500000008,14.6680000000003,0.0,南关区
6043,52.2926000000012,14.7197666666656,0.0,南关区
6044,51.9273250000012,15.275099999999,0.0,南关区
6045,52.5291750000001,18.4191000000003,0.0,南关区
6046,51.8239999999999,17.014366666667,0.0,南关区
6047,51.7862999999998,16.523633333333,0.0,南关区
6048,51.7864500000016,16.4926333333331,0.0,南关区
6049,51.7876250000029,15.876200000001,0.0,南关区
6050,51.8703000000009,15.3058333333339,0.0,南关区
6051,51.8821250000023,15.2700333333324,0.0,南关区
6052,52.2149250000012,14.7202666666667,0.0,南关区
6053,52.2649250000029,14.6658999999995,0.0,南关区
6054,52.7054500000013,13.7661333333341,1.0,南关区
6055,52.7363250000015,12.9012666666668,0.0,南关区
6056,52.7535000000015,11.9921999999993,0.0,南关区
6057,52.7666000000018,11.9313333333343,0.0,南关区
6058,53.1170250000024,11.1629666666673,0.0,南关区
6059,53.0937500000022,21.9322333333333,0.0,南关区
6060,52.8995999999999,21.5376333333334,0.0,南关区
6061,52.8531000000001,21.4469000000008,0.0,南关区
6062,52.8907750000016,21.4305666666661,0.0,南关区
6063,52.9385250000018,21.5213999999998,0.0,南关区
6064,53.1384750000008,21.9085666666672,0.0,南关区
6065,52.5712250000012,19.2351666666658,0.0,南关区
6066,52.5799750000004,19.9132000000001,0.0,南关区
6067,52.5792000000003,19.9479333333343,0.0,南关区
6068,52.6179750000004,20.8042999999994,0.0,南关区
6069,52.5833750000011,20.8106333333333,0.0,南关区
6070,52.5404000000016,19.9469333333345,0.0,南关区
6071,52.5396000000029,19.9123666666665,0.0,南关区
6072,52.5232750000022,19.2353666666657,0.0,南关区
6073,49.6787500000018,19.3575999999993,0.0,南关区
6074,49.6848249999999,19.1246333333339,0.0,南关区
6075,49.7147000000027,17.763300000001,0.0,南关区
6076,49.7157250000022,17.0169333333329,0.0,南关区
6077,49.7164500000018,16.4809999999989,0.0,南关区
6078,49.7172750000026,15.8798000000004,0.0,南关区
6079,49.7180999999998,15.2805000000005,0.0,南关区
